"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"6bed2fe03a00365f","indeed","https://id.indeed.com/viewjob?jk=6bed2fe03a00365f","https://kredivo-group.breezy.hr/p/77cf6cc6aac3-android-engineer-mobile-apps-sde-3?source=indeed","Android Engineer - Mobile Apps (SDE 3)","Kredivo Group","Jakarta, JK, ID","fulltime","2024-04-01","","","","","",False,"","","","","","At Kredivo we are building the future of financial services that are fast, cheap and widely accessible, wrapped up in a beautiful UX. As we are growing bigger, we are looking for an experienced Android Engineer with a passion for mobile applications to join Kredivo. The perfect candidate should provide creative solutions and have an attention to detail, with excellent opportunity for ownership and influence on product, business, and technical direction.


**About the job:**


* Designing and developing of Kredivo Android app, and building other exciting Android products in future
* Writing high quality, maintainable code
* Participating in design discussions, reviews and propose/implement solutions to technical problems and challenges


**About you:**


* Well proven minimum of 3+ years of experience as an Android engineer
* Must have startup experience (open for other industry)
* Strong understanding of algorithms, data structures, performance optimization techniques, programming in OOP and **Kotlin** language.
* Must be a believer in Agile and Lean methodologies.
* BS or MS in Computer Science or related field","https://id.indeed.com/cmp/Kredivo-Group","","","","","","","","",""
"da6f723ff473bf84","indeed","https://id.indeed.com/viewjob?jk=da6f723ff473bf84","https://edsv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/24001258","Completions Specialist (Fab)","McDermott","Batam, KR, ID","fulltime","2024-03-29","","","","","",False,"","","Construction","","","**Company Overview:**

People power our future. That is why advancing a dynamic, inclusive environment, where everyone grows and thrives is critically important to us.


Our ingenuity fuels daily life. Together, we’ve forged some of the most trusted partnerships across the energy value chain to make what was once just an idea a reality: laying subsea infrastructure thousands of feet below sea level, installing offshore platforms hundreds of miles from shore, and using our expertise to design and build offshore wind infrastructure.


For more than 100 years, we've been making the impossible possible. Today, we're driving the energy transition with more than 30,000 of the brightest minds across 54 countries.


Here, what you do matters.  



**Job Overview:**

The Completions Specialist will have over-all responsibility in planning execution and supervision of Mechanical Completion activities.


  

  
**Key Tasks and Responsibilities:**

* Reviews Project specific Scope of Work and other relevant information and specifications for Project Mechanical Completion execution
* Requesting of qualified Engineers and Supervisors to support Mechanical Completion execution
* Requesting of adequate Equipment’s, Tools & Consumables to be used during Mechanical Completion activities
* Coordinating with Fabrication Coordinator on schedules and potential cost impact
* Coordinating with HSE Officers on Task Risk Assessment implementation
* Requester - Manpower, materials and Procedures
* Prepares and identifies Mechanical Completion Inspection and Test Records required in PIMS
* Supervision of Mechanical Completion discipline engineers
* Prepare execution plans and Mechanical Completion strategies
* Prepare general procedures for implementation to Mechanical Completion related activities
* Allocates budget and estimated man-hours for Mechanical Completion related activities
* Defines Systems Limits
* Prepares Mechanical Completion Management System
* Support and disseminate Engineering policies and Yard procedures, participate for any improvements
* Support Division Engineering for providing input to the bid and historical data from the projects
* Attending/ provide training and provide feedback/improvement as required
* High standard of safe working practice, quality and productivity as well as compliance with the code of business conducts

  
**Essential Qualifications and Education:**

* Possess Undergraduate degree in Engineering (preference)
* Possess 5 years minimum experience in the same position

#LI-DL1","https://id.indeed.com/cmp/Mcdermott","https://www.mcdermott.com","","","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc803592bf325f4c5988c2469acc8612","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/dfd6cbfbd6a2a0676264a3f96a3336f4","Michael McKelvy","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/075850a43bdd8c8a6ec63ace74fb9d8a"
"9fa203c35c15c5e8","indeed","https://id.indeed.com/viewjob?jk=9fa203c35c15c5e8","https://careers.hitachi.com/jobs/14161765-senior-project-manager?tm_job=R0046950&tm_event=view&tm_company=2531","Senior Project Manager","Hitachi","Jakarta, JK, ID","fulltime","2024-03-29","","","","","",False,"","","Construction","","","**Description**


**General information:**


The Senior Project Manager is responsible for leading teams to deliver project(s) that span across one or more business units. Manage resources, schedules, financials and adhere to stage gate quality and SDLC control guidelines throughout the full systems development life cycle. This also includes management of issues, risks and project change requests to ensure successful and on-time project delivery. Contribute to process improvement initiatives as it relates to improving project delivery.


The Senior Project Manager has the authority to run the project on a day-to-day basis. Verify that the project produces the required deliverables of quality, within the specified constraints of time and cost and to achieve the potential benefits defined in the business case.

**Your responsibilities:**

* You will manage a portfolio of complex initiatives that span one or multiple lines of business, provide on-site leadership for project team by building and motivating team members to meet project goals, adhering to their responsibilities and project milestones, full project life cycle ownership: successful project delivery will include full implementation from initiation to deployment for one major or several minor initiatives simultaneously and manage all aspects of multiple related projects to ensure the overall program is aligned to and directly supports the achievement of strategic objectives.
* You will report on project success criteria results, metrics, test and deployment management activities, work creatively and analytically in a problem-solving environment demonstrating teamwork, innovation and excellence, participate in establishing practices, templates, policies, tools and partnerships to expand and mature these capabilities for the organization, prepare estimate and detailed project plan for all phases of the project.
* You will procure adequate resources to achieve project objectives in planned timeframes, manage the day-to-day project activities and resources and chairs the project management team meetings, monitor staff performance and complete performance reviews provide status reporting regarding project milestones, deliverable, dependencies, risks and issues, communicate across leadership, understand interdependencies between technology, operations, business needs and demonstrate a functional acumen to support how solutions will address client goals while maintaining alignment with industry best practices.
* You will manage project scope and changes, participate and/or drive feasibility studies, vendor selections and proposals for evaluation by appropriate key stakeholders, act as an internal quality control check for the project, manage ongoing quality control and participate in quality issue resolution, assist in dispute, negotiation, arbitration or litigation, as needed, support formal/informal schedules to manage the engagement contract, define the Statement of Work and Specifications for the requested goods and services, develop, manage all aspects of project and program engagement from planning, external vendor relationships, communications, resources, budget, change, risks and issues.
* You will set and continually manage project and program expectations while delegating and managing deliverable with team members and stakeholders, delegate tasks and responsibilities to appropriate personnel, monitor, track and control outcomes to resolve issues, conflicts, dependencies and critical path deliverables, develop and deliver progress reports, proposals, requirements documentation and presentations to various audiences, including project team, sponsors, CIO and key stakeholders, determine the frequency and content of status reports from the project and program team, analyze results and troubleshoot problem areas.
* You will define success criteria and disseminate them to involved parties throughout project and program life cycle, identify and develop trusted adviser relationship with project and program stakeholders, sponsors and university stakeholders, coach, mentor, motivate and supervise project and program team. You will deliver appropriate and effective executive level communication, ensure that projects and programs are proceeding according to scope, schedule, budget and quality standards.
* You will manage project and program issues and risks to mitigate impact to baseline, extensive understanding of project and program management principles, methods and techniques and other duties as assigned and proven success in providing on site leadership for project team by building and motivating team members to meet project goals, adhering to their responsibilities and project milestones.
* Living the Hitachi Energy's core values of safety, Quality, and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business.

**Your background:**

* Bachelor's Degree in appropriate field of study (electrical engineer) or equivalent work experience.
* 10+ years of project management experience, including tracking and planning projects and 5+ years of experience working with business stakeholders within a cross-functional matrix environment.
* Experience negotiating vendor contracts, drafting and submitting budget proposals and recommending subsequent budget changes where necessary.
* Experience in successfully leading projects and programs to on-time, on-schedule and within budget close, leading, motivating and managing various project and program team sizes, including internal and external resources, while holding team accountable for performance.
* Technically competent with various software programs, including but not limited to Microsoft Office (Word, Excel, PowerPoint, Visio), Microsoft Projects, ServiceNow, SmartSheet and Lucid Chart.
* Research best practices within and outside the organization to establish benchmark data and use continuous process improvement disciplines to achieve results.
* Hands-on tools like MS Project, Excel, Word and PowerPoint; CA Clarity PPM.
* Strong leadership, diplomatic and motivational skills including the ability to lead up, across and down multiple business and technology organizations.
* Proven ability to work creatively and analytically in a problem-solving environment demonstrating teamwork, innovation and excellence.
* Build and maintain relationships by engaging business leaders to establish credibility, solve problems, build consensus and achieve objectives.
* Self-motivated, decisive, with the ability to adapt to change and competing demands and adept at conducting research into project-related issues and products.
* Must be able to learn, understand and apply new technologies and support diverse and inclusive work environment.
* Excellent leadership, communication (written, verbal and presentation) and interpersonal skills.","https://id.indeed.com/cmp/Hitachi-1926a28d","https://www.hitachicm.com/global/en/","","","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/92b7414db69bb7a85fbeecde4db00ad9","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/1b8b59890eba68b638946ceaa8c4f5db","",""
"8cfa113b3aa67a16","indeed","https://id.indeed.com/viewjob?jk=8cfa113b3aa67a16","https://career.bsi.co.id/csJobDetail?jobid=3989b729-f3eb-ee11-a203-00224858768f","Fullstack Engineer","PT Berlian Sistem Informasi","Jakarta, JK, ID","fulltime","2024-03-27","","","","","",False,"","","","","","### **Job Description**


#### * **Responsible for designing, developing, and implementing innovative software solutions to support our research initiatives and contribute to the advancement of our technology.**
* **Work closely with engineer, data analyst and other stakeholders to translate research concepts into functional prototypes / MVP / POC and production-ready applications as necessary.**

**Job Requirement:*** **Bachelor's degree in Computer Science, Software Engineering, or a related field.**
* **Minimum 8 years** **of experience as a Fullstack Developer or similar role.**
* **Experience on Handling at least 7 projects for AI or Machine Learning.**
* **Front-end development** **(HTML/CSS, JavaScript, frontend build tools, UI/UX Design).**
* **Back-end development** **(Server-side language and frameworks such as Python, Golang, .NET, RESTful service and API, databases, authentication)**
* **DevOps and infrastructure** **(Cloud services, server management, CI/CD, Version Control).**
* **Database****systems** **(SQL and NoSQL).**
* **Others : API Integration & Performance Optimization.**
* **Excellent problem-solving and analytical skills.**
* **Able to work independently and in a team.**
* **Communication skill in English.**


### **Education Degree**


#### **Bachelor Degree**


### **Majors**


### **Total Year of Experience as Job Position**


#### **8**


### **Required Skills**


### **About our Company**


#### **PT Berlian Sistem Informasi is an IT service and consulting company, focusing on automotive and mobility service business in Indonesia. As one of group companies of Mitsubishi Corporation, we provide wide range of IT services which covers infrastructure as well as application services. Founded in 1996, in Jakarta, Indonesia, we grow bigger with more than 200 member involved with our customer. With more than 25 years of experience as IT solution provider, both application and infrastructure area, we emerge as expertise that creates a firm level of service and total solution to our customer needs.**


  
**Fullstack Engineer**
----------------------


#### **Location**


#### **Jakarta**


#### **Working Type**


#### **Full time**


#### **Posted**


#### **3/27/2024 4:33:37 AM**


### **Facilities and Benefits**


* **Free Lunch**


* **Free Parking**


* **Private Insurance, include Maternity**


* **Religious Holiday Allowance**


* **Training & Development**


* **Company Picnic**


* **Bonus**


* **Retirement Plan**


* **Leave Allowance**


* **Dental Insurance**


* **Housing / Car Loan**","https://id.indeed.com/cmp/PT-Berlian-Sistem-Informasi","http://www.bsi.co.id","Jakarta","201 to 500","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3697cb895cc958c4deb549e88b351df7","","",""
"a95c7aa275cfb114","indeed","https://id.indeed.com/viewjob?jk=a95c7aa275cfb114","https://careers.shopee.sg/job-detail/119801","Product Management (S&R&A&C - Local Content) - Sea Labs","Shopee","Jakarta, JK, ID","","2024-03-18","","","","","",False,"","","","","","Department Product Management
LevelEntry Level
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.


**About the Team:**
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.  

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us.**Job Description:*** Act as a specialist for the product in content-related products i.e Livestreaming & Video
* Work closely with Product Operations & Designers to improve existing products via data analysis and user understanding
* Maintain existing content related product features
* Give training to the other related teams when there is a new feature or product
* Do troubleshooting and SOP creation related to content product usage
* Work on administrative tasks of the content-related products
**Requirements:*** Bachelor's or Master Degree from all majors with outstanding academic achievement
* Less than 1 year of work experience in product management is acceptable
* Internship experience in e-commerce industry or product management will be a plus
* Able to write & speak English fluently
* Willing to relocate to Jakarta, Indonesia upon offer acceptance","https://id.indeed.com/cmp/Shopee","http://www.shopee.sg","Singapore","5,001 to 10,000","Decline to state","","","","",""
"f530c1183137198c","indeed","https://id.indeed.com/viewjob?jk=f530c1183137198c","https://www.careers-page.com/pinhome-3/job/QX77X7YR?utm_medium=free_job_board&utm_source=indeed","Product Specialist - SEO","Pinhome","Jakarta, JK, ID","","2024-03-14","","","","","",False,"","","","","","**About the role**


Within the SEO Product Specialist role, your main responsibility would be to tackle SEO-related product discovery and delivery tasks; In effect, together with more senior SEO and Product Managers, youll help determine which SEO-related ideas are the most important to build, how these ideas are to be built, and finally convert those ideas into reality with the help of an engineering team.




As part of product discovery, under the guidance of a more experienced SEO Manager, you will be helping us determine whats best to build in terms of SEO, while minimizing any risks associated with planning, developing, launching, marketing, and scaling such changes. You will be making sure that the SEO features that get built are those which are truly worth building.


As part of product delivery, youll be in charge of turning those ideas into reality, together with a development team. With the leadership & getting-things-done attitude, youre going to make sure that any great ideas that we have get delivered in a way that achieves our overall goals.


In this role, you will contribute to various stages in SEO product development from ideation to launch. Your tasks will include assisting SEO ideation, executing requirement gathering, and supporting project management activities. This role is perfect for those seeking to learn and grow their SEO, project, and product management skills, offering insights into project coordination and collaborative product development in a fast-paced environment.

**What You Will Do**


At Pinhome, an SEO Product Specialist would mainly be responsible for two major categories of tasks, which are Discovery and Delivery. Heres what you could expect to work on as part of this role:


As part of **product discovery**, you will be:

* **Deriving key problems to solve in SEO** (together with more senior team members)
	+ With guidance from more senior SEO and Product team members, you are expected to aid in the identification of SEO-related problems to solve, and suggest which of these problems that we should prioritize (along with the accompanying reasoning).
	+ This would be done in conjunction with more senior team members, which is why while some SEO experience is preferred, a great deal of technical SEO knowledge would not be necessary.
* **Formulating SEO requirements in the form of PRDs**. For a given key problem to solve, you are expected to be able to:
	+ Determine the potential impact of solving the problem,
	+ Determine the key components that the solution has to have in order to achieve that impact,
	+ Work with engineers to refine the requirements for those key components, up to the point where the initiative is ready to be delivered.

  

As part of **product delivery**, you will be:

* **Actively participating in SEO delivery discussions.**
	+ This includes collaborating with engineers when they are working on each SEO feature, and addressing any issues which arise during delivery together with these same engineers.
* **Proactively addressing SEO issues.**
	+ You are expected to care deeply about the quality of the features that we end up delivering, and collaborate with engineers to ensure that any SEO feature which we release is free of issues which could affect the end-user.
* **Preparing SEO feature launch plans.**
	+ Youll be expected to support the product launch process by assisting in the creation of launch plans for SEO features; This would be especially necessary for any SEO-related sitewide changes.

 **What You Will Need**

* Formal education min bachelor degree (any major welcome)
* Good communication skills, both written and verbal.
* Some understanding of web analytics tools such as Google Analytics and Google Search Console.
* Some understanding of basic web development technologies (HTML, CSS, JS) is required.
	+ This is so that you would be able to communicate with SEO managers and engineers on a more technical level if needed.
* Experience in executing product management tasks related to SEO or web development would be preferred.
* Experience in running a project with technical stakeholders such as product managers and engineers would be preferred.

 **About the team**


Marketing is an enormous channel system to nurture brand existence, conversion rate and business sustainability. The entire process behind the scene requires a collaborative execution between many stakeholders including Performance Marketing, Content Marketing, SEO, Social Media Strategist, Public Relations, Creative and Design and last but not least Product Marketing.


Our missions are to maintain the business and inject the companys values in all media. We rely under the AARRR strategy that combines Acquisition, Activation, Retention, Referral, Revenue in one funnel. As a Digital Marketing team at Pinhome we handle A to Z, from marketing ideation, go-to-market strategy, implementation and also project evaluation for both our agents and customers. Our movement is decided through valid data that resonates with the users' demand.","https://id.indeed.com/cmp/Pinhome","","","","","","","","",""
"8e0f7bcc3b38fc38","indeed","https://id.indeed.com/viewjob?jk=8e0f7bcc3b38fc38","https://jobs.smartrecruiters.com/Cermaticom/743999973516842-software-engineer-in-data","Software Engineer in Data","Indodana","Jakarta, JK, ID","fulltime","2024-03-13","","","","","",False,"","","","","","**Job Description**  

* Developers will work with international teams as well as Indonesian teams to understand requirements and translate it to high quality software products.
* Work with cutting edge and solve technically challenging problems to deliver mission critical product

  

**Qualifications**  

* Ability to work with mentors and team leads on international teams to deliver projects.
* Focus on quality, quantity and timeliness of results, high ownership of tasks assigned
* Good communication skill, moderate proficiency in English language
* Ability to translate detailed design into high quality software
* Ability to produce high quality software from specifications without much rework
* Strong coding skills in at least one of {Java, Python, JavaScript/Node.js}. We use all three languages so proficiency in multiple languages is a bonus.
* Good understanding of software engineering practices like object-oriented design, data structure
* Familiar with version control (git) and basic linux operations
* Fresh graduates are welcome to apply

  

**Additional Information**  

* Preferable: Bachelor Degree from reputable university in Indonesia
* Preferable: Familiar with GCP or AWS cloud service
* Preferable: Familiar with Cloud Dataflow/Apache Beam
* Preferable: Familar with Machine Learning Algorithm (Regression, Decision Tree, Neural Network/Deep Learning) and Machine Learning as a Service (MLaaS)
* Preferable: Familiar with DBT and Apache Airflow
* Preferable: Familiar with data platform services: ETL Ingestion, Data Lake, Data Warehousing: BigQuery, Redshift, Snowflake, Hadoop, big data processing: apache beam, flink, spark, etc, BI visualization tools: Redash, Looker, Table","https://id.indeed.com/cmp/Indodana","","","","","","","","",""
"ec4d2725453fbb64","indeed","https://id.indeed.com/viewjob?jk=ec4d2725453fbb64","https://valeo.wd3.myworkdayjobs.com/en-US/valeo_jobs/job/Batam/Physical-Flows-Supervisor_REQ2024034206","Physical Flows Supervisor","Valeo","Batam, KR, ID","fulltime, contract","2024-03-12","","","","","",False,"","","Industrial Manufacturing","","","Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.


Physical Flow Supervisor is part of Supply Chain Department in Wiper Aftermarket Site, located in Batam Island. We focus on achieving & maintaining 100% of customer satisfaction for our customer around the world! You will lead, engage and develop team to improve safety, quality, cost, delivery & motivation to meet Site and Group target.


**You will:**  

- Take charge in safety standards deployment to achieve **0 safety issue** in logistic operation.
  

* Ensure the quality of delivery to achieve **0 customer logistic incident** .
* Improve the competitiveness by **optimizing logistic cost** within or below the budget.
* Monitor and **reduce CO²** from warehousing & transport operation.
* Engage in collaborative workshop to maintain **continuous improvement** .
* Improve the **agility** of physical flow team.
**What you will win:**  

Being part of our team, you will benefit :
  

* A common purpose, reducing CO² emissions through the greener mobility
* A strong culture, we DARE being innovative, we CARE for our employees and for the planet, and we SHARE with our local community
* Career Opportunities, regular career interviews, continuous learning opportunities, mentoring program
* Diversity in our team, as of Feb 2024 60% supply chain staff are woman
**You have:**  

- A Bachelor / Diploma degree
  

* Min 3 years of experience in Logistics / Supply Chain Management

  

**Your are:**  

- Strong leadership with **teamwork** and result oriented
- Able to speak **English**  

* A **good communicator** and consensus builder
* Professional who **speak with data** , maintain **ethics** and **transparency**
Motivated by working on exciting future? More information on Valeo: www.valeo.com


**Job:**

Physical Flows Manager/Superv
**Organization:**

Site Supply Chain
**Schedule:**

Full time
**Employee Status:**

Fixed Term (Fixed Term)
**Job Type:**

Fixed-Term Contract
**Job Posting Date:**

2024-03-12
*Join Us !*  

*Being part of our team, you will join:*  

* *one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development*
* *a multi-cultural environment that values diversity and international collaboration*
* *more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth*
* *a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development*

  

*More information on Valeo:* *https://www.valeo.com*","https://id.indeed.com/cmp/Valeo-e77226bd","https://www.valeo.com","100 rue de Courcelles 75017 Paris, France","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3abbbf7d9ba15888d66982e65e4f48b5","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/0ab98a8ed0ca2c5a94207dd7b5838372","Christophe Périllat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/20457dbba7c9700cc34454b39d3db9b6"
"2ad19f2761084093","indeed","https://id.indeed.com/viewjob?jk=2ad19f2761084093","https://thesoftwarepractice.freshteam.com/jobs/D1dzk69EHVdn/software-development-engineer","Software Development Engineer","The Software Practice","Bandung, JB, ID","fulltime","2024-03-12","","","","","",True,"","","","","","We are a Singapore based software consulting firm looking for a dynamic Business Analyst with product management chops. Our ideal candidate should have a strong business acumen with a strong interest in technology related domains.

  

We are in the look of exceptionally smart people with strong development skills in .NET C# and an avid interest in web development. You should be able to learn quickly and work independently - we'll help you as best as we can, but you must be tenacious and resourceful enough to figure out things you don't know how to do.

  

Our culture is results-driven that values execution and creativity. You'll get a lot of ownership over your deliverables, and we trust you to ship high quality products on time. You will be part of a high performing cross functional team where you get to witness the direct impact of your work - seeing applications go live and seeing real-world usage.

 **Requirements*** Solid programming ability and at least 3 years of experience (preferably over 5 years of experience) in building web applications using .NET C#
* Designing, documenting, and implementing efficient API endpoints
* Implementing security and data-protection best practices
* Drive key technical and architectural designs with a close eye on maintainability, performance and security
* Conduct code reviews
* Clear and precise written communication. A large part of our team works remotely and it's vital that you are able to document ideas, progress and problems with clarity so everyone can work asynchronously.
* You must be happy to work independently and be able to structure timelines, take ownership and responsibility and communicate clearly.
* *The role is based in Bandung, Indonesia and on-site presence is required.*

 **Any experience in the one or more of the following is a definite plus:**

* Experience with AWS, Azure or any other cloud platforms
* Experience with microservices, Dapr is a plus.
* Worked on non-trivial Javascript applications (and experience in VueJS)
* If you've built something in the past, do let us know. Github and/or StackOverflow profiles are welcome.
* You'll get to work in a fast-paced environment, with a great team of full-stack engineers who have a lot of experience in building large software applications from scratch.

*We seek your understanding that only shortlisted candidates will be notified.*","https://id.indeed.com/cmp/The-Software-Practice","http://www.thesoftwarepractice.com","Singapore","2 to 10","","","","","",""
"8eaa38b3971c26bf","indeed","https://id.indeed.com/viewjob?jk=8eaa38b3971c26bf","https://worleyparsons.taleo.net/careersection/ext/jobdetail.ftl?job=JAK006F&tz=GMT-05%3A00&tzname=America%2FChicago","Advanced Analysis Engineer Level I (Contract Based)","Worley","Jakarta, JK, ID","fulltime","2024-03-07","","","","","",False,"","","Energy And Utilities","","","**Advanced Analysis Engineer Level I (Contract Based)** **-** **JAK006F****Company****:** Worley**Primary Location****:** IDN-JKT-Jakarta City**Job****:** Advanced Analysis**Schedule****:** Full-time**Employment Type****:** Employee**Job Level****:** Experienced**Job Posting****:** Jul 4, 2024**Unposting Date****:** Oct 18, 2024**Reporting Manager Title****:** Regional Director Advanced Analysis
:  

**Building on our past. Ready for the future**



Worley is a global professional services company of energy, chemicals and resources experts headquartered in Australia.?



Right now, we’re bridging two worlds as we accelerate to more sustainable energy sources, while helping our customers provide the energy, chemicals and resources that society needs now.



We partner with our customers to deliver projects and create value over the life of their portfolio of assets. We solve complex problems by finding integrated data-centric solutions from the first stages of consulting and engineering to installation and commissioning, to the last stages of decommissioning and remediation. Join us and help drive innovation and sustainability in our projects.


**About the job**


We’re looking for a Advanced Analysis Engineer to join our Jakarta team



When you work for us, you get the chance to join nearly 50,000 people all driven by a common purpose – delivering a more sustainable world. We’re excited about the challenges ahead. If you ask us, there’s never been a more rewarding time to work in the energy, chemical and resources sectors.



As Advanced Analysis Engineer, you will be responsible for:


* Performs product sales activities for new business for one or more assigned produce to achieve or exceed assigned product sales and service revenue objectives.
* Effectively contributes to all stages of the sales process.
* Participates in industry shows and conventions.
* Creates and leads advanced solution presentations to match identified customer needs using company's products & services. Identifies Dassault Systems’s product advantages and positions Dassault Systemes’ products and services as superior to competitive offerings.
* Establishes, develops and maintains business relationships with prospective customers to generate new business for the organization’s products and services.
* To support in development of proposals and BD presentations.
* To advise the best industry practices for CAE projects
* To coordinate with the customer ensuring all technical and commercial objectives are met
* To conduct software training.
**What you’ll have**
* At least 3 years of professional engineering experience
* Masters (or higher) in Engineering (Mechanical / Structural / Civil / Aerospace or similar).
* Chartered Professional Engineer will be an advantage.
* In-depth understanding of the current technical/engineering practices and future trend in the CAE  

industry
* Good understanding of numerical modelling (FEA/CFD).
* Preparation of consulting proposal/ technical report.
* Preparation of software sales proposal
* Development and management of sales pipelines
* Software development for Abaqus customisation projects (Fortran, Python).
* Excellent communication and organizational skills and the ability to work independently, interdisciplinary and with several teams and hierarchies within the organization.
* Demonstrated knowledge of company's products/services and pricing practices.
* Fluent in English and in the local language of the territory
* Certified Abaqus trainer and/or Certified Abaqus technical support will be an advantage


**Moving forward together**



We want our people to be energized and empowered to drive sustainable impact. So, our focus is on a values-inspired culture that unlocks brilliance through belonging, connection and innovation.



We’re building a diverse, inclusive and respectful workplace. Creating a space where everyone feels they belong, can be themselves, and are heard.



And we're not just talking about it; we're doing it. We're reskilling our people, leveraging transferable skills, and supporting the transition of our workforce to become experts in today's low carbon energy infrastructure and technology.



Whatever your ambition, there’s a path for you here. And there’s no barrier to your potential career success. Join us to broaden your horizons, explore diverse opportunities, and be part of delivering sustainable change.","https://id.indeed.com/cmp/Worley","https://www.worley.com/","Level 17, 141 Walker Street, North Sydney NSW 2060","10,000+","$1B to $5B (USD)","A leading global provider of professional project and asset services in the energy, chemicals and resources sectors","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7ca8947a08b828039cebb886f40bfe93","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/a375dfa59527cec273ad3d9e34dc4418","Chris Ashton",""
